PASSENGERS,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN,DEST,AIRCRAFT_TYPE,MONTH
2675.00,OH,PSA Airlines Inc.,OMA,CLT,638,1
2675.00,OO,SkyWest Airlines Inc.,FLG,PHX,631,1
2675.00,WN,Southwest Airlines Co.,BNA,SAN,612,1
2676.00,DL,Delta Air Lines Inc.,MSP,PHL,698,1
2676.00,F9,Frontier Airlines Inc.,PWM,MCO,722,1
2676.00,OH,PSA Airlines Inc.,CLT,MSN,638,1
2676.00,WN,Southwest Airlines Co.,MKE,DAL,612,1
2676.00,WN,Southwest Airlines Co.,OAK,AUS,612,1
2676.00,YX,Republic Airline,BOS,BNA,673,1
2676.00,YX,Republic Airline,BTV,DCA,673,1
2677.00,UA,United Air Lines Inc.,SFO,DCA,614,1
2678.00,B6,JetBlue Airways,JFK,BUR,721,1
2679.00,UA,United Air Lines Inc.,LAS,DEN,888,1
2679.00,WN,Southwest Airlines Co.,DEN,PDX,614,1
2679.00,WN,Southwest Airlines Co.,PNS,HOU,612,1
2680.00,AA,American Airlines Inc.,EUG,DFW,698,1
2680.00,AS,Alaska Airlines Inc.,SEA,SFO,614,1
2681.00,AA,American Airlines Inc.,GUC,DFW,698,1
2681.00,G4,Allegiant Air,AZA,BIS,694,1
2681.00,OO,SkyWest Airlines Inc.,DTW,ORF,638,1
2681.00,UA,United Air Lines Inc.,IAH,OMA,614,1
2681.00,YV,Mesa Airlines Inc.,DFW,PIA,638,1
2682.00,UA,United Air Lines Inc.,DEN,BIL,698,1
2683.00,DL,Delta Air Lines Inc.,PBI,BOS,614,1
2683.00,OH,PSA Airlines Inc.,BTR,CLT,638,1
2684.00,AS,Alaska Airlines Inc.,PDX,ORD,888,1
2684.00,B6,JetBlue Airways,FLL,BOS,694,1
2684.00,G4,Allegiant Air,MEM,LAS,694,1
2684.00,WN,Southwest Airlines Co.,MCO,CVG,612,1
2685.00,UA,United Air Lines Inc.,IAD,BDL,888,1
2685.00,WN,Southwest Airlines Co.,DEN,CLT,614,1
2686.00,OO,SkyWest Airlines Inc.,GJT,DFW,631,1
2687.00,DL,Delta Air Lines Inc.,LAS,RDU,888,1
2687.00,DL,Delta Air Lines Inc.,LGA,IAH,724,1
2687.00,G7,GoJet Airlines LLC d/b/a United Express,IAD,LGA,530,1
2687.00,OO,SkyWest Airlines Inc.,ELM,DTW,638,1
2687.00,OO,SkyWest Airlines Inc.,LAX,BZN,673,1
2688.00,AS,Alaska Airlines Inc.,SEA,GEG,888,1
2689.00,C5,CommuteAir LLC dba CommuteAir,ALB,IAD,675,1
2691.00,2JQ,Delux Public Charter LLC,BUR,LAS,674,1
2691.00,F9,Frontier Airlines Inc.,ATL,PHL,722,1
2691.00,MQ,Envoy Air,CVG,DCA,673,1
2691.00,UA,United Air Lines Inc.,IAH,IAD,694,1
2691.00,WN,Southwest Airlines Co.,MSP,PHX,614,1
2692.00,NK,Spirit Air Lines,LGA,DTW,698,1
2692.00,OO,SkyWest Airlines Inc.,LAX,EUG,673,1
2693.00,NK,Spirit Air Lines,STT,MCO,698,1
2694.00,WN,Southwest Airlines Co.,MDW,BWI,614,1
2694.00,WN,Southwest Airlines Co.,VPS,DAL,612,1
2695.00,WN,Southwest Airlines Co.,BOS,MDW,614,1
2695.00,WN,Southwest Airlines Co.,SLC,BUR,612,1
2696.00,DL,Delta Air Lines Inc.,DEN,CVG,888,1
2696.00,UA,United Air Lines Inc.,PHX,ORD,839,1
2697.00,SY,Sun Country Airlines d/b/a MN Airlines,PSP,MSP,614,1
2697.00,WN,Southwest Airlines Co.,LGA,MCO,612,1
2697.00,WN,Southwest Airlines Co.,LGB,RNO,612,1
2697.00,WN,Southwest Airlines Co.,OAK,DEN,612,1
2698.00,OH,PSA Airlines Inc.,ECP,CLT,638,1
2698.00,WN,Southwest Airlines Co.,MDW,CVG,612,1
2699.00,PT,Piedmont Airlines,AGS,CLT,675,1
2700.00,OO,SkyWest Airlines Inc.,SBN,DFW,631,1
2700.00,WN,Southwest Airlines Co.,RSW,MKE,614,1
2701.00,AA,American Airlines Inc.,STL,LAX,698,1
2701.00,G4,Allegiant Air,PGD,RFD,694,1
2701.00,WN,Southwest Airlines Co.,IAH,DAL,614,1
2702.00,DL,Delta Air Lines Inc.,ATL,MLB,699,1
2702.00,UA,United Air Lines Inc.,STT,IAH,612,1
2702.00,WN,Southwest Airlines Co.,FLL,TPA,614,1
2702.00,WN,Southwest Airlines Co.,SJC,ONT,614,1
2703.00,DL,Delta Air Lines Inc.,STL,MSP,698,1
2703.00,OO,SkyWest Airlines Inc.,RDD,SFO,629,1
2703.00,WN,Southwest Airlines Co.,DAL,PNS,612,1
2704.00,MQ,Envoy Air,PIT,MIA,673,1
2706.00,NK,Spirit Air Lines,LAS,PIT,694,1
2707.00,9E,Endeavor Air Inc.,DHN,ATL,629,1
2707.00,9E,Endeavor Air Inc.,RIC,LGA,638,1
2707.00,AA,American Airlines Inc.,EGE,JFK,698,1
2707.00,SY,Sun Country Airlines d/b/a MN Airlines,DEN,MSP,614,1
2707.00,UA,United Air Lines Inc.,SNA,SFO,614,1
2707.00,WN,Southwest Airlines Co.,GRR,MDW,612,1
2707.00,YX,Republic Airline,PIT,DCA,673,1
2709.00,AA,American Airlines Inc.,PHL,DEN,694,1
2709.00,MQ,Envoy Air,AUS,MSY,673,1
2709.00,YV,Mesa Airlines Inc.,IAH,SDF,673,1
2710.00,WN,Southwest Airlines Co.,ATL,MIA,614,1
2711.00,9E,Endeavor Air Inc.,ORF,LGA,638,1
2711.00,B6,JetBlue Airways,PBI,JFK,678,1
2711.00,MQ,Envoy Air,DFW,SHV,675,1
2711.00,OO,SkyWest Airlines Inc.,GRR,DTW,638,1
2711.00,OO,SkyWest Airlines Inc.,OMA,DTW,638,1
2711.00,WN,Southwest Airlines Co.,OGG,SJC,614,1
2711.00,XP,TEM Enterprises dba  Avelo Airlines,PBI,HVN,612,1
2712.00,MQ,Envoy Air,ATW,ORD,675,1
2713.00,9E,Endeavor Air Inc.,JFK,IND,638,1
2713.00,NK,Spirit Air Lines,MYR,BOS,694,1
2713.00,OH,PSA Airlines Inc.,GPT,CLT,638,1
2713.00,UA,United Air Lines Inc.,IAH,PDX,888,1
2713.00,WN,Southwest Airlines Co.,PSP,DEN,612,1
2714.00,AA,American Airlines Inc.,SRQ,DFW,614,1
2714.00,OO,SkyWest Airlines Inc.,ORD,OMA,631,1
2714.00,QX,Horizon Air,EUG,SEA,673,1
2714.00,UA,United Air Lines Inc.,RDU,IAD,888,1
2714.00,WN,Southwest Airlines Co.,ORD,LAS,612,1
2714.00,YV,Mesa Airlines Inc.,DFW,TLH,638,1
2715.00,9E,Endeavor Air Inc.,JFK,ROC,638,1
2716.00,OO,SkyWest Airlines Inc.,PHX,BFL,631,1
2717.00,9E,Endeavor Air Inc.,FAY,ATL,638,1
2717.00,MQ,Envoy Air,CHS,DFW,673,1
2717.00,UA,United Air Lines Inc.,ORD,MCI,698,1
2718.00,UA,United Air Lines Inc.,SFO,SEA,888,1
2719.00,OO,SkyWest Airlines Inc.,SAT,PHX,631,1
2719.00,WN,Southwest Airlines Co.,RNO,LAX,612,1
2720.00,YX,Republic Airline,HHH,CLT,673,1
2721.00,F9,Frontier Airlines Inc.,AUS,LAS,722,1
2721.00,NK,Spirit Air Lines,IND,TPA,694,1
2722.00,YX,Republic Airline,BNA,BOS,673,1
2723.00,NK,Spirit Air Lines,BOS,MIA,722,1
2724.00,9E,Endeavor Air Inc.,ATL,ROA,638,1
2724.00,DL,Delta Air Lines Inc.,MSP,BNA,698,1
2725.00,B6,JetBlue Airways,BQN,JFK,694,1
2725.00,MQ,Envoy Air,AUS,ELP,673,1
2725.00,UA,United Air Lines Inc.,SFO,LAX,698,1
2726.00,AA,American Airlines Inc.,CLT,ILM,698,1
2726.00,AS,Alaska Airlines Inc.,BET,ANC,614,1
2726.00,WN,Southwest Airlines Co.,BOS,STL,612,1
2727.00,G4,Allegiant Air,SCK,LAS,698,1
2728.00,DL,Delta Air Lines Inc.,DFW,MSP,724,1
2728.00,F9,Frontier Airlines Inc.,BUR,LAS,722,1
2728.00,UA,United Air Lines Inc.,IAH,PIT,888,1
2728.00,WN,Southwest Airlines Co.,ATL,FLL,614,1
2729.00,AA,American Airlines Inc.,AUS,MIA,614,1
2729.00,YV,Mesa Airlines Inc.,IAH,ELP,673,1
2730.00,AA,American Airlines Inc.,DFW,JFK,838,1
2731.00,WN,Southwest Airlines Co.,LGB,HNL,614,1
2731.00,YX,Republic Airline,DCA,RDU,673,1
2732.00,B6,JetBlue Airways,MCO,BOS,724,1
2733.00,DL,Delta Air Lines Inc.,SLC,LAS,614,1
2733.00,UA,United Air Lines Inc.,IAH,SEA,614,1
2733.00,UA,United Air Lines Inc.,LAX,EWR,889,1
2734.00,OH,PSA Airlines Inc.,CLT,VPS,638,1
2734.00,WN,Southwest Airlines Co.,SMF,AUS,612,1
2736.00,OO,SkyWest Airlines Inc.,MSP,ORD,673,1
2736.00,WN,Southwest Airlines Co.,FLL,CMH,614,1
2737.00,OO,SkyWest Airlines Inc.,DTW,ELM,638,1
2737.00,OO,SkyWest Airlines Inc.,SFO,MFR,629,1
2737.00,WN,Southwest Airlines Co.,ATL,MCO,614,1
2738.00,B6,JetBlue Airways,BOS,MCO,724,1
2738.00,OH,PSA Airlines Inc.,CLT,FAY,638,1
2738.00,WN,Southwest Airlines Co.,IAD,MDW,612,1
2739.00,AA,American Airlines Inc.,PHL,RDU,698,1
2739.00,C5,CommuteAir LLC dba CommuteAir,LIT,DEN,675,1
2739.00,OH,PSA Airlines Inc.,CLT,MDT,638,1
2740.00,OO,SkyWest Airlines Inc.,DFW,DAY,631,1
2740.00,YV,Mesa Airlines Inc.,ELP,DFW,638,1
2741.00,NK,Spirit Air Lines,DTW,RSW,699,1
2741.00,WN,Southwest Airlines Co.,SAT,SAN,614,1
2742.00,C5,CommuteAir LLC dba CommuteAir,SGF,DEN,675,1
2742.00,OO,SkyWest Airlines Inc.,DEN,DRO,629,1
2742.00,UA,United Air Lines Inc.,LAS,LAX,839,1
2744.00,DL,Delta Air Lines Inc.,JFK,ATL,626,1
2744.00,DL,Delta Air Lines Inc.,STL,SLC,723,1
2745.00,WN,Southwest Airlines Co.,DTW,MDW,614,1
2745.00,WN,Southwest Airlines Co.,FLL,MCI,612,1
2746.00,AS,Alaska Airlines Inc.,SIT,JNU,612,1
2746.00,UA,United Air Lines Inc.,SBA,DEN,698,1
2747.00,AA,American Airlines Inc.,DFW,CLE,694,1
2747.00,OO,SkyWest Airlines Inc.,IND,DTW,638,1
2747.00,OO,SkyWest Airlines Inc.,SFO,RDD,629,1
2747.00,WN,Southwest Airlines Co.,SEA,LAS,614,1
2748.00,G4,Allegiant Air,LAS,MEM,694,1
2748.00,SY,Sun Country Airlines d/b/a MN Airlines,MSP,FLL,614,1
2749.00,AS,Alaska Airlines Inc.,MSY,SEA,888,1
2749.00,DL,Delta Air Lines Inc.,GEG,ATL,888,1
2749.00,UA,United Air Lines Inc.,RSW,IAD,614,1
2750.00,NK,Spirit Air Lines,LAX,MSP,722,1
2750.00,NK,Spirit Air Lines,MIA,MCO,699,1
2750.00,YV,Mesa Airlines Inc.,CLT,IAD,673,1
2751.00,DL,Delta Air Lines Inc.,IAD,SLC,888,1
2751.00,NK,Spirit Air Lines,ACY,FLL,722,1
2751.00,OO,SkyWest Airlines Inc.,DTW,GRR,638,1
2753.00,AA,American Airlines Inc.,MEM,DFW,614,1
2754.00,G4,Allegiant Air,RFD,PGD,694,1
2756.00,9E,Endeavor Air Inc.,LGA,STL,638,1
2756.00,AA,American Airlines Inc.,DCA,MIA,698,1
2756.00,C5,CommuteAir LLC dba CommuteAir,TYS,IAH,675,1
2756.00,WN,Southwest Airlines Co.,BWI,CHS,614,1
2757.00,G4,Allegiant Air,TYS,FLL,694,1
2758.00,9E,Endeavor Air Inc.,VLD,ATL,629,1
2758.00,NK,Spirit Air Lines,MKE,PHX,694,1
2759.00,DL,Delta Air Lines Inc.,PBI,JFK,614,1
2759.00,G4,Allegiant Air,AVL,PIE,694,1
2760.00,F9,Frontier Airlines Inc.,LAS,PDX,722,1
2760.00,MQ,Envoy Air,RDU,ORD,673,1
2760.00,UA,United Air Lines Inc.,IAD,SEA,888,1
2761.00,9E,Endeavor Air Inc.,CRW,ATL,629,1
2761.00,OO,SkyWest Airlines Inc.,SLC,DEN,629,1
2761.00,WN,Southwest Airlines Co.,OAK,GEG,612,1
2762.00,YV,Mesa Airlines Inc.,JAX,ORD,673,1
2763.00,WN,Southwest Airlines Co.,DCA,MCI,612,1
2763.00,WN,Southwest Airlines Co.,DEN,TUL,614,1
2764.00,B6,JetBlue Airways,BTV,JFK,678,1
2764.00,F9,Frontier Airlines Inc.,DEN,MSP,722,1
2764.00,OO,SkyWest Airlines Inc.,ORF,DTW,638,1
2764.00,WN,Southwest Airlines Co.,SJC,BOI,612,1
2765.00,9E,Endeavor Air Inc.,ATL,DHN,629,1
2766.00,WN,Southwest Airlines Co.,CVG,DEN,612,1
2766.00,XP,TEM Enterprises dba  Avelo Airlines,HVN,FLL,612,1
2766.00,YX,Republic Airline,PHL,CMH,673,1
2767.00,C5,CommuteAir LLC dba CommuteAir,DEN,SGF,675,1
2767.00,UA,United Air Lines Inc.,MSO,DEN,694,1
2769.00,WN,Southwest Airlines Co.,CVG,MDW,612,1
2769.00,WN,Southwest Airlines Co.,FLL,DAL,614,1
2770.00,NK,Spirit Air Lines,SJU,MIA,722,1
2771.00,WN,Southwest Airlines Co.,MCO,IND,614,1
2773.00,B6,JetBlue Airways,LAS,BOS,699,1
2773.00,OO,SkyWest Airlines Inc.,PHX,RNO,631,1
2773.00,YX,Republic Airline,LGA,ILM,673,1
2774.00,AA,American Airlines Inc.,CHS,CLT,614,1
2774.00,YX,Republic Airline,EWR,BNA,677,1
2775.00,MQ,Envoy Air,MSN,DFW,673,1
2775.00,UA,United Air Lines Inc.,ONT,DEN,698,1
2775.00,WN,Southwest Airlines Co.,SRQ,PIT,612,1
2776.00,WN,Southwest Airlines Co.,RDU,BNA,612,1
2778.00,B6,JetBlue Airways,BQN,JFK,699,1
2778.00,C5,CommuteAir LLC dba CommuteAir,DEN,LIT,675,1
2778.00,YV,Mesa Airlines Inc.,ELP,IAH,673,1
2779.00,F9,Frontier Airlines Inc.,PHX,SLC,699,1
2779.00,OH,PSA Airlines Inc.,BHM,CLT,631,1
2780.00,WN,Southwest Airlines Co.,PHX,BWI,614,1
2781.00,YX,Republic Airline,CMH,EWR,677,1
2782.00,AS,Alaska Airlines Inc.,PDX,JFK,888,1
2782.00,WN,Southwest Airlines Co.,SLC,BWI,614,1
2783.00,AA,American Airlines Inc.,CLT,LGA,699,1
2783.00,NK,Spirit Air Lines,MCO,STT,698,1
2784.00,F9,Frontier Airlines Inc.,SLC,PHX,699,1
2784.00,OO,SkyWest Airlines Inc.,OMA,ORD,631,1
2784.00,OO,SkyWest Airlines Inc.,SYR,ORD,673,1
2784.00,PT,Piedmont Airlines,PHL,SYR,675,1
2785.00,AA,American Airlines Inc.,SAT,DFW,694,1
2785.00,DL,Delta Air Lines Inc.,ATL,GRB,608,1
2785.00,UA,United Air Lines Inc.,SFO,DEN,694,1
2785.00,YV,Mesa Airlines Inc.,TLH,DFW,638,1
2786.00,WN,Southwest Airlines Co.,HOU,MEM,612,1
2787.00,AS,Alaska Airlines Inc.,SEA,DEN,634,1
2788.00,AA,American Airlines Inc.,ORD,CLT,694,1
2788.00,NK,Spirit Air Lines,LAS,MIA,722,1
2789.00,AS,Alaska Airlines Inc.,JFK,PDX,888,1
2789.00,UA,United Air Lines Inc.,MIA,IAD,694,1
2790.00,AA,American Airlines Inc.,PHL,STT,698,1
2790.00,UA,United Air Lines Inc.,EGE,ORD,612,1
2791.00,XP,TEM Enterprises dba  Avelo Airlines,FLL,HVN,612,1
2792.00,AA,American Airlines Inc.,BNA,PHX,614,1
2792.00,AA,American Airlines Inc.,DEN,PHL,694,1
2792.00,DL,Delta Air Lines Inc.,JFK,ATL,614,1
2792.00,OO,SkyWest Airlines Inc.,SAN,LAX,673,1
2792.00,YX,Republic Airline,JAX,EWR,673,1
2793.00,AA,American Airlines Inc.,LAS,PHL,699,1
2793.00,AS,Alaska Airlines Inc.,SEA,BOI,614,1
2793.00,B6,JetBlue Airways,ALB,FLL,694,1
2793.00,MQ,Envoy Air,DFW,MAF,673,1
2793.00,NK,Spirit Air Lines,LAS,BWI,722,1
2793.00,UA,United Air Lines Inc.,IAH,BOS,694,1
2793.00,YX,Republic Airline,BNA,PHL,673,1
2794.00,AA,American Airlines Inc.,STT,MIA,698,1
2794.00,NK,Spirit Air Lines,MIA,BOS,722,1
2796.00,NK,Spirit Air Lines,RSW,ORD,698,1
2796.00,WN,Southwest Airlines Co.,JAN,HOU,612,1
2797.00,AA,American Airlines Inc.,DFW,LGA,698,1
2797.00,NK,Spirit Air Lines,FLL,BNA,694,1
2797.00,UA,United Air Lines Inc.,STL,DEN,694,1
2798.00,YX,Republic Airline,ILM,LGA,673,1
2800.00,DL,Delta Air Lines Inc.,RDU,LAS,888,1
2800.00,NK,Spirit Air Lines,MSP,LAX,722,1
2800.00,OH,PSA Airlines Inc.,PHL,JAX,638,1
2800.00,WN,Southwest Airlines Co.,OKC,PHX,614,1
2801.00,C5,CommuteAir LLC dba CommuteAir,MOB,IAH,675,1
2802.00,AA,American Airlines Inc.,DSM,DFW,694,1
2802.00,WN,Southwest Airlines Co.,MDW,SJC,614,1
2802.00,WN,Southwest Airlines Co.,PIT,LAS,614,1
2803.00,WN,Southwest Airlines Co.,SDF,BWI,612,1
2804.00,NK,Spirit Air Lines,RDU,MCO,698,1
2805.00,F9,Frontier Airlines Inc.,MCO,MIA,722,1
2806.00,AA,American Airlines Inc.,EYW,ORD,698,1
2806.00,DL,Delta Air Lines Inc.,DCA,DTW,723,1
2806.00,OO,SkyWest Airlines Inc.,GEG,SFO,673,1
2806.00,WN,Southwest Airlines Co.,ELP,SAT,612,1
2806.00,WN,Southwest Airlines Co.,MDW,OAK,614,1
2807.00,7H,"Northern Pacific Airways, Inc. Dba  Ravn Alaska",ENA,ANC,483,1
2807.00,AA,American Airlines Inc.,IAH,MIA,699,1
2807.00,UA,United Air Lines Inc.,ORD,SRQ,612,1
2808.00,NK,Spirit Air Lines,LAS,BOS,722,1
2809.00,NK,Spirit Air Lines,MIA,BDL,699,1
2810.00,9E,Endeavor Air Inc.,ATL,LEX,638,1
2810.00,NK,Spirit Air Lines,SDF,MCO,694,1
2811.00,9E,Endeavor Air Inc.,MKE,LGA,638,1
2811.00,DL,Delta Air Lines Inc.,RSW,JFK,699,1
2811.00,WN,Southwest Airlines Co.,MSY,MDW,614,1
2813.00,9E,Endeavor Air Inc.,CHS,JFK,638,1
2813.00,DL,Delta Air Lines Inc.,BOS,SFO,622,1
2814.00,OH,PSA Airlines Inc.,VPS,CLT,638,1
2815.00,AA,American Airlines Inc.,MIA,IAH,699,1
2815.00,G7,GoJet Airlines LLC d/b/a United Express,EWR,CVG,530,1
2815.00,WN,Southwest Airlines Co.,SAN,BNA,612,1
2816.00,B6,JetBlue Airways,JFK,SRQ,694,1
2817.00,DL,Delta Air Lines Inc.,ATL,PVD,699,1
2817.00,F9,Frontier Airlines Inc.,SFO,DEN,699,1
2817.00,PT,Piedmont Airlines,CLT,PHF,675,1
2817.00,UA,United Air Lines Inc.,IAD,FLL,614,1
2817.00,WN,Southwest Airlines Co.,MDW,BDL,614,1
2818.00,OH,PSA Airlines Inc.,CLT,ATL,638,1
2818.00,PT,Piedmont Airlines,CLT,LEX,675,1
2819.00,MQ,Envoy Air,MIA,BHM,673,1
2819.00,OO,SkyWest Airlines Inc.,DTW,ALB,638,1
2819.00,WN,Southwest Airlines Co.,ORF,MCO,612,1
2820.00,NK,Spirit Air Lines,MCO,MSY,698,1
2820.00,WN,Southwest Airlines Co.,IAH,LAS,612,1
2821.00,B6,JetBlue Airways,AUS,JFK,694,1
2822.00,9E,Endeavor Air Inc.,BGR,LGA,638,1
2822.00,AA,American Airlines Inc.,ORD,RDU,698,1
2823.00,9E,Endeavor Air Inc.,LEX,ATL,629,1
2823.00,AA,American Airlines Inc.,DFW,SLC,698,1
2823.00,OO,SkyWest Airlines Inc.,ORD,GSP,673,1
2823.00,UA,United Air Lines Inc.,DEN,OMA,888,1
2824.00,MQ,Envoy Air,DFW,LAW,675,1
2824.00,UA,United Air Lines Inc.,EWR,ORD,694,1
2824.00,WN,Southwest Airlines Co.,SJC,DAL,614,1
2825.00,AA,American Airlines Inc.,RNO,DFW,698,1
2825.00,NK,Spirit Air Lines,MCO,BQN,694,1
2825.00,UA,United Air Lines Inc.,EWR,ATL,698,1
2825.00,YV,Mesa Airlines Inc.,ECP,DFW,638,1
2826.00,UA,United Air Lines Inc.,DEN,GEG,698,1
2826.00,WN,Southwest Airlines Co.,IND,PHX,612,1
2826.00,YX,Republic Airline,DCA,PBI,673,1
2827.00,OO,SkyWest Airlines Inc.,MFR,SEA,673,1
2828.00,UA,United Air Lines Inc.,SNA,IAH,694,1
2829.00,UA,United Air Lines Inc.,IAH,BOS,838,1
2829.00,UA,United Air Lines Inc.,ORD,MIA,694,1
2829.00,UA,United Air Lines Inc.,SFO,RDU,888,1
2830.00,C5,CommuteAir LLC dba CommuteAir,IAD,ALB,675,1
2830.00,NK,Spirit Air Lines,PIT,LAS,694,1
2830.00,WN,Southwest Airlines Co.,OKC,PHX,612,1
2831.00,G7,GoJet Airlines LLC d/b/a United Express,RIC,EWR,530,1
2831.00,WN,Southwest Airlines Co.,COS,MDW,612,1
2832.00,9E,Endeavor Air Inc.,JFK,BNA,638,1
2832.00,MQ,Envoy Air,MIA,SDF,673,1
2832.00,NK,Spirit Air Lines,LAS,DTW,698,1
2832.00,UA,United Air Lines Inc.,LAS,IAD,888,1
2833.00,AA,American Airlines Inc.,LAS,DCA,838,1
2833.00,AA,American Airlines Inc.,SAT,PHX,614,1
2833.00,DL,Delta Air Lines Inc.,FAI,SEA,723,1
2834.00,AS,Alaska Airlines Inc.,SEA,FLL,888,1
2834.00,B6,JetBlue Airways,BOS,JAX,694,1
2834.00,NK,Spirit Air Lines,EWR,IAH,699,1
2834.00,NK,Spirit Air Lines,IAH,MSY,699,1
2834.00,UA,United Air Lines Inc.,SEA,IAH,839,1
2837.00,AS,Alaska Airlines Inc.,DCA,SFO,721,1
2837.00,NK,Spirit Air Lines,DFW,BWI,699,1
2837.00,YV,Mesa Airlines Inc.,IAH,CHS,673,1
2839.00,AA,American Airlines Inc.,LAX,LIH,721,1
2839.00,NK,Spirit Air Lines,ATL,MIA,722,1
2839.00,WN,Southwest Airlines Co.,TPA,PHX,614,1
2840.00,F9,Frontier Airlines Inc.,CVG,LAS,722,1
2840.00,OH,PSA Airlines Inc.,CLT,HPN,631,1
2841.00,MQ,Envoy Air,ACT,DFW,675,1
2841.00,NK,Spirit Air Lines,FLL,MSY,722,1
2841.00,OO,SkyWest Airlines Inc.,SLC,GEG,673,1
2841.00,UA,United Air Lines Inc.,IAD,MIA,888,1
2842.00,DL,Delta Air Lines Inc.,MSP,DFW,724,1
2842.00,UA,United Air Lines Inc.,IAH,PHX,838,1
2842.00,WN,Southwest Airlines Co.,OAK,LIH,614,1
2843.00,AA,American Airlines Inc.,DCA,PBI,698,1
2844.00,AS,Alaska Airlines Inc.,FAI,SEA,614,1
2845.00,9E,Endeavor Air Inc.,LGA,BGR,638,1
2845.00,NK,Spirit Air Lines,EWR,AUS,722,1
2845.00,NK,Spirit Air Lines,ORD,LAX,699,1
2846.00,AS,Alaska Airlines Inc.,FLL,LAX,888,1
2846.00,F9,Frontier Airlines Inc.,RSW,DEN,722,1
2847.00,F9,Frontier Airlines Inc.,SMF,LAS,722,1
2847.00,NK,Spirit Air Lines,CLE,LAX,722,1
2847.00,NK,Spirit Air Lines,FLL,MYR,694,1
2847.00,NK,Spirit Air Lines,PBI,ACY,694,1
2848.00,9E,Endeavor Air Inc.,FSD,MSP,629,1
2848.00,B6,JetBlue Airways,JAX,BOS,694,1
2849.00,UA,United Air Lines Inc.,LAX,CLE,614,1
2850.00,DL,Delta Air Lines Inc.,PBI,DTW,694,1
2851.00,DL,Delta Air Lines Inc.,MSP,MSO,698,1
2851.00,SY,Sun Country Airlines d/b/a MN Airlines,FLL,MSP,614,1
2852.00,B6,JetBlue Airways,JFK,AUS,694,1
2852.00,OH,PSA Airlines Inc.,GNV,CLT,631,1
2852.00,OO,SkyWest Airlines Inc.,DTW,MEM,638,1
2852.00,UA,United Air Lines Inc.,EWR,JAC,612,1
2852.00,UA,United Air Lines Inc.,IAH,PDX,614,1
2853.00,AA,American Airlines Inc.,MIA,MCO,698,1
2853.00,OO,SkyWest Airlines Inc.,BZN,LAX,673,1
2853.00,WN,Southwest Airlines Co.,PHL,DEN,612,1
2856.00,AA,American Airlines Inc.,DFW,OKC,694,1
2856.00,AS,Alaska Airlines Inc.,ANC,PDX,888,1
2857.00,AA,American Airlines Inc.,BOS,CLT,694,1
2857.00,G4,Allegiant Air,LAS,SCK,698,1
2857.00,NK,Spirit Air Lines,CMH,TPA,694,1
2858.00,DL,Delta Air Lines Inc.,LAX,LAS,694,1
2858.00,OO,SkyWest Airlines Inc.,SEA,EUG,673,1
2858.00,WN,Southwest Airlines Co.,FLL,IND,612,1
2859.00,MQ,Envoy Air,CMH,MIA,673,1
2859.00,NK,Spirit Air Lines,SEA,LAS,722,1
2860.00,OO,SkyWest Airlines Inc.,MAF,DEN,629,1
2861.00,UA,United Air Lines Inc.,IAD,IAH,694,1
2861.00,YX,Republic Airline,LGA,JAX,673,1
2862.00,OO,SkyWest Airlines Inc.,DFW,BRO,631,1
2863.00,DL,Delta Air Lines Inc.,LAS,MSP,699,1
2863.00,NK,Spirit Air Lines,MIA,SJU,722,1
2864.00,AA,American Airlines Inc.,SEA,PHX,698,1
2864.00,UA,United Air Lines Inc.,PHX,DEN,614,1
2864.00,WN,Southwest Airlines Co.,CMH,BWI,614,1
2864.00,WN,Southwest Airlines Co.,JAN,ATL,612,1
2865.00,9E,Endeavor Air Inc.,MSP,MDW,631,1
2865.00,DL,Delta Air Lines Inc.,DFW,DTW,723,1
2865.00,WN,Southwest Airlines Co.,RSW,PIT,614,1
2866.00,B6,JetBlue Airways,BOS,FLL,694,1
2866.00,PT,Piedmont Airlines,CLT,SBY,675,1
2866.00,UA,United Air Lines Inc.,EWR,SAT,698,1
2866.00,UA,United Air Lines Inc.,SFO,PHL,614,1
2867.00,UA,United Air Lines Inc.,DEN,SMF,698,1
2868.00,DL,Delta Air Lines Inc.,ATL,BOI,699,1
2868.00,UA,United Air Lines Inc.,IAD,LAS,888,1
2868.00,UA,United Air Lines Inc.,LAX,LAS,614,1
2869.00,DL,Delta Air Lines Inc.,ATL,SAV,608,1
2869.00,DL,Delta Air Lines Inc.,SLC,FCA,698,1
2869.00,G4,Allegiant Air,TYS,PIE,694,1
2869.00,OO,SkyWest Airlines Inc.,JAN,DFW,631,1
2869.00,UA,United Air Lines Inc.,ORD,OMA,694,1
2869.00,WN,Southwest Airlines Co.,TUS,LAX,614,1
2870.00,AA,American Airlines Inc.,ORD,IAH,614,1
2870.00,MQ,Envoy Air,DFW,TYR,675,1
2871.00,9E,Endeavor Air Inc.,LGA,RIC,638,1
2872.00,AA,American Airlines Inc.,MSY,DFW,614,1
2872.00,AA,American Airlines Inc.,TPA,PHL,721,1
2873.00,MQ,Envoy Air,DFW,CHS,673,1
2873.00,UA,United Air Lines Inc.,FLL,IAH,614,1
2874.00,AA,American Airlines Inc.,DFW,MEM,614,1
2875.00,AA,American Airlines Inc.,PHX,OMA,694,1
